job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Backend Developer,11,Bachelor,7,Manufacturing,Startup,Netherlands,No,0,105517
Software Engineer,18,Master,5,Consulting,Small,Australia,Hybrid,5,154264
Business Analyst,6,Bachelor,6,Healthcare,Enterprise,USA,Hybrid,0,146950
Frontend Developer,16,PhD,8,Finance,Enterprise,Singapore,No,5,191178
Product Manager,3,Diploma,12,Technology,Enterprise,India,No,5,100162
Backend Developer,9,High School,6,Healthcare,Small,Remote,No,3,110242
Product Manager,13,Bachelor,15,Healthcare,Medium,India,No,4,109918
Machine Learning Engineer,18,Bachelor,13,Media,Small,Australia,Hybrid,4,162998
Product Manager,15,Diploma,10,Finance,Enterprise,Netherlands,Yes,3,194412
Cybersecurity Analyst,11,Diploma,8,Government,Startup,UK,Yes,2,133960
Cloud Engineer,14,Diploma,15,Telecom,Medium,Netherlands,Hybrid,2,142301
Data Analyst,15,PhD,2,Healthcare,Enterprise,Sweden,No,2,152197
Software Engineer,3,Master,7,Telecom,Medium,Canada,Hybrid,2,143004
Business Analyst,2,High School,11,Manufacturing,Enterprise,Sweden,No,4,98533
Data Scientist,9,Master,8,Media,Medium,Netherlands,No,2,134382
Frontend Developer,9,High School,15,Manufacturing,Startup,Remote,No,3,104900
Machine Learning Engineer,11,Bachelor,2,Education,Small,India,Hybrid,0,89251
Cybersecurity Analyst,11,High School,11,Technology,Medium,Singapore,Yes,5,138927
Business Analyst,17,Diploma,19,Telecom,Enterprise,Sweden,Hybrid,2,152938
Business Analyst,10,Master,5,Healthcare,Large,Canada,Yes,2,160179
Data Analyst,1,Master,16,Manufacturing,Large,USA,Yes,4,148216
Data Analyst,20,High School,18,Retail,Startup,Sweden,Hybrid,3,121917
Frontend Developer,5,High School,15,Technology,Startup,Germany,Yes,5,114129
Machine Learning Engineer,1,Diploma,3,Manufacturing,Large,UK,Hybrid,2,139514
Data Analyst,3,High School,17,Technology,Startup,USA,Yes,3,109188
Cloud Engineer,14,High School,17,Retail,Medium,India,Yes,3,110841
AI Engineer,12,Diploma,1,Consulting,Startup,Sweden,Yes,4,134601
Cloud Engineer,0,Bachelor,16,Telecom,Medium,Remote,Hybrid,2,111674
DevOps Engineer,7,Diploma,6,Healthcare,Small,Sweden,Yes,1,112259
Cybersecurity Analyst,19,Diploma,3,Finance,Startup,Australia,No,2,127530
Backend Developer,15,Master,19,Government,Large,Sweden,Yes,2,179646
Machine Learning Engineer,2,Diploma,17,Manufacturing,Medium,USA,Yes,4,170489
Software Engineer,1,Diploma,3,Media,Small,Canada,Hybrid,4,112846
Software Engineer,18,Bachelor,19,Education,Small,Sweden,Yes,3,152530
Software Engineer,15,Master,19,Retail,Startup,Netherlands,Yes,4,138594
DevOps Engineer,1,Bachelor,7,Education,Small,Australia,No,4,101898
Cybersecurity Analyst,12,Master,6,Technology,Small,UK,Yes,2,166555
Frontend Developer,10,PhD,14,Healthcare,Small,Canada,No,4,164818
Machine Learning Engineer,15,Diploma,7,Technology,Startup,India,No,5,105961
Product Manager,2,High School,11,Telecom,Large,Remote,No,1,119006
Machine Learning Engineer,4,High School,16,Technology,Small,Remote,Hybrid,0,118519
Product Manager,13,Bachelor,12,Retail,Large,Singapore,Hybrid,1,177048
Product Manager,1,Master,19,Manufacturing,Enterprise,Netherlands,Yes,0,163899
Machine Learning Engineer,20,Master,9,Government,Startup,USA,Hybrid,0,205843
Product Manager,9,Diploma,9,Finance,Startup,Sweden,No,4,124193
Product Manager,6,Master,13,Consulting,Large,Remote,Hybrid,4,153738
Data Analyst,17,Master,17,Government,Enterprise,USA,Yes,2,214759
Data Scientist,11,Diploma,12,Healthcare,Large,Germany,Yes,3,161134
Product Manager,1,Diploma,3,Retail,Enterprise,India,Hybrid,0,88194
Cybersecurity Analyst,9,PhD,9,Retail,Medium,India,No,0,99644
Backend Developer,14,Diploma,1,Finance,Startup,USA,No,0,135093
Data Analyst,5,Diploma,2,Healthcare,Enterprise,UK,Yes,5,120046
Backend Developer,16,Master,13,Technology,Small,India,Yes,0,106437
Data Scientist,9,Bachelor,1,Telecom,Large,Canada,Yes,4,169709
Cloud Engineer,8,Bachelor,8,Government,Medium,Remote,Yes,1,126826
DevOps Engineer,15,Diploma,2,Technology,Enterprise,Remote,Yes,5,176223
Data Scientist,11,Diploma,15,Retail,Medium,Canada,Yes,5,181515
Cloud Engineer,3,PhD,2,Telecom,Small,Netherlands,Hybrid,1,122242
Software Engineer,6,Bachelor,16,Healthcare,Small,Canada,Yes,2,146814
Cybersecurity Analyst,19,Master,19,Technology,Startup,Germany,Yes,0,174547
Software Engineer,2,High School,2,Telecom,Large,Singapore,Yes,5,110845
AI Engineer,10,PhD,2,Education,Medium,India,Hybrid,3,124472
Software Engineer,6,Master,10,Media,Enterprise,USA,Hybrid,5,206593
Software Engineer,8,PhD,11,Technology,Large,USA,Hybrid,1,196704
Cybersecurity Analyst,14,Master,16,Government,Small,Sweden,Yes,4,160026
Cloud Engineer,8,Diploma,3,Technology,Enterprise,USA,Hybrid,2,185020
Software Engineer,20,PhD,11,Manufacturing,Large,Canada,Hybrid,4,234295
Data Scientist,18,PhD,6,Telecom,Medium,Netherlands,Hybrid,3,174945
Product Manager,19,High School,11,Finance,Small,Germany,Hybrid,5,168101
Cloud Engineer,19,Master,13,Telecom,Small,Australia,Yes,3,171721
Frontend Developer,0,PhD,10,Manufacturing,Startup,Australia,Hybrid,5,105147
Software Engineer,2,High School,1,Media,Enterprise,Netherlands,Hybrid,5,110621
Data Scientist,11,PhD,15,Government,Small,Germany,No,1,157316
Software Engineer,1,Bachelor,10,Media,Small,USA,Yes,2,135410
Machine Learning Engineer,4,PhD,5,Government,Startup,UK,No,0,155371
Frontend Developer,15,Bachelor,8,Telecom,Large,UK,Yes,5,174698
Software Engineer,6,Master,9,Consulting,Startup,Australia,Yes,5,123164
Machine Learning Engineer,4,Diploma,5,Retail,Small,India,Hybrid,3,77299
Data Scientist,7,PhD,7,Media,Enterprise,USA,Yes,0,228784
DevOps Engineer,0,Diploma,3,Manufacturing,Enterprise,USA,No,1,155372
Cybersecurity Analyst,8,Diploma,14,Telecom,Large,Germany,No,3,155848
Data Scientist,5,Diploma,15,Manufacturing,Small,Canada,Yes,2,136052
AI Engineer,15,Bachelor,4,Education,Large,Singapore,No,2,187775
Backend Developer,2,Diploma,14,Telecom,Large,Netherlands,No,5,118334
Frontend Developer,0,Diploma,7,Healthcare,Small,Germany,No,2,85512
Cloud Engineer,9,High School,9,Technology,Enterprise,Remote,No,4,149297
Cybersecurity Analyst,8,Master,15,Retail,Small,USA,Yes,3,177408
Business Analyst,7,High School,16,Finance,Small,India,Hybrid,0,67021
Product Manager,4,PhD,8,Finance,Medium,Germany,Yes,5,165058
Frontend Developer,16,High School,5,Technology,Large,Germany,Yes,1,143157
Software Engineer,19,Bachelor,6,Retail,Large,Sweden,Yes,0,167824
Backend Developer,3,High School,7,Telecom,Startup,Germany,Yes,4,95435
Product Manager,5,High School,18,Finance,Large,UK,Hybrid,4,160786
Cloud Engineer,7,Bachelor,18,Government,Small,UK,Yes,0,149346
Frontend Developer,20,Diploma,2,Manufacturing,Enterprise,Germany,Hybrid,4,178579
Frontend Developer,19,PhD,14,Manufacturing,Large,India,Hybrid,4,130168
Product Manager,11,PhD,7,Government,Large,UK,Yes,1,212874
Frontend Developer,0,Bachelor,5,Manufacturing,Enterprise,Sweden,Yes,4,118187
AI Engineer,2,High School,3,Government,Startup,Germany,No,0,113627
Backend Developer,10,PhD,12,Healthcare,Medium,Remote,Hybrid,0,140604
Frontend Developer,6,High School,4,Telecom,Medium,Remote,Yes,1,100520
DevOps Engineer,11,Bachelor,18,Manufacturing,Medium,Canada,Yes,2,170536
Software Engineer,3,PhD,13,Government,Large,India,Hybrid,1,100834
Backend Developer,5,Bachelor,2,Media,Large,Germany,Hybrid,1,128813
Data Analyst,6,Diploma,8,Consulting,Medium,Sweden,Yes,0,95891
Machine Learning Engineer,16,Diploma,8,Media,Small,Netherlands,Hybrid,4,156103
Machine Learning Engineer,4,Bachelor,17,Retail,Startup,UK,Hybrid,4,139394
Backend Developer,1,PhD,6,Manufacturing,Large,Canada,No,1,161564
Data Scientist,20,Bachelor,18,Technology,Large,Canada,No,0,211241
AI Engineer,10,Master,10,Media,Medium,Canada,No,5,215012
Data Scientist,5,Master,16,Consulting,Large,USA,No,5,203075
AI Engineer,20,PhD,5,Retail,Startup,Singapore,Yes,0,172639
Cybersecurity Analyst,7,Master,7,Retail,Enterprise,Singapore,Yes,1,163771
Business Analyst,14,Master,16,Healthcare,Medium,Netherlands,Hybrid,2,135347
DevOps Engineer,2,High School,13,Government,Enterprise,Canada,No,2,157612
Data Scientist,13,PhD,2,Finance,Medium,Sweden,No,4,151095
Backend Developer,5,Bachelor,8,Media,Startup,Canada,No,2,117965
Product Manager,16,Diploma,16,Healthcare,Startup,Sweden,Yes,4,142719
Product Manager,10,PhD,2,Technology,Large,India,No,4,117429
DevOps Engineer,19,High School,9,Finance,Small,UK,Yes,2,165932
DevOps Engineer,5,Bachelor,8,Manufacturing,Small,Netherlands,Hybrid,3,110350
Frontend Developer,10,Bachelor,4,Education,Medium,Singapore,No,2,110164
Frontend Developer,13,PhD,2,Consulting,Small,UK,Yes,1,157948
Cloud Engineer,1,Bachelor,15,Media,Large,Canada,No,5,157713
Backend Developer,10,Bachelor,7,Consulting,Medium,India,Hybrid,0,76250
AI Engineer,14,PhD,4,Telecom,Enterprise,UK,No,3,255115
Data Scientist,14,Master,10,Consulting,Enterprise,UK,Yes,0,210829
Data Scientist,6,Master,10,Media,Enterprise,Singapore,Hybrid,2,154093
Machine Learning Engineer,9,Diploma,6,Finance,Large,UK,Yes,0,165617
Cloud Engineer,14,Diploma,10,Government,Medium,Canada,Yes,1,177273
Frontend Developer,13,Master,19,Manufacturing,Small,Canada,Yes,3,165737
Cybersecurity Analyst,19,Diploma,6,Finance,Enterprise,Sweden,Yes,0,179884
Data Scientist,13,Bachelor,15,Education,Enterprise,Australia,Hybrid,4,174731
Business Analyst,13,PhD,14,Media,Small,USA,Hybrid,1,171925
Cloud Engineer,20,Bachelor,8,Telecom,Startup,Australia,Hybrid,2,150748
DevOps Engineer,6,Bachelor,4,Government,Medium,Remote,Hybrid,0,116259
Data Analyst,11,Bachelor,5,Retail,Enterprise,UK,No,2,136283
Data Scientist,3,PhD,19,Finance,Medium,Australia,No,1,139319
Machine Learning Engineer,16,PhD,2,Technology,Enterprise,Singapore,Yes,0,209767
Software Engineer,17,High School,15,Media,Medium,Germany,Yes,1,152599
Machine Learning Engineer,7,High School,3,Manufacturing,Medium,Singapore,Yes,0,127865
DevOps Engineer,20,Master,1,Manufacturing,Large,Canada,No,4,219210
Machine Learning Engineer,13,Bachelor,12,Consulting,Large,Canada,Yes,1,205735
DevOps Engineer,18,PhD,14,Healthcare,Small,USA,Yes,4,228416
Frontend Developer,6,Master,4,Manufacturing,Startup,Netherlands,Yes,2,113674
AI Engineer,5,Master,10,Retail,Medium,UK,Yes,1,188863
Data Analyst,6,Diploma,15,Consulting,Startup,Remote,Yes,0,83332
Data Analyst,16,Bachelor,13,Government,Startup,Germany,Hybrid,1,118595
Frontend Developer,15,PhD,4,Consulting,Small,Remote,Hybrid,4,148673
Frontend Developer,20,Master,13,Technology,Small,Canada,No,1,183447
Product Manager,7,Diploma,13,Technology,Enterprise,Canada,No,0,175938
DevOps Engineer,5,PhD,11,Media,Small,USA,Hybrid,5,175513
Product Manager,16,Master,17,Consulting,Small,India,No,0,117313
Backend Developer,4,High School,19,Manufacturing,Enterprise,Remote,No,3,129619
DevOps Engineer,9,Diploma,7,Finance,Enterprise,India,Yes,4,109594
DevOps Engineer,13,Bachelor,2,Manufacturing,Startup,Netherlands,Yes,2,131934
AI Engineer,1,Diploma,12,Manufacturing,Startup,UK,No,3,135880
Machine Learning Engineer,16,Master,3,Retail,Large,USA,Yes,1,233143
Data Analyst,10,High School,10,Education,Medium,UK,Hybrid,4,120754
Cloud Engineer,3,Diploma,5,Telecom,Small,Sweden,Hybrid,5,110458
Product Manager,20,PhD,5,Technology,Enterprise,Remote,Hybrid,5,221145
Product Manager,11,High School,16,Telecom,Small,Sweden,Yes,3,132480
Frontend Developer,16,Bachelor,6,Finance,Large,Remote,Yes,4,142746
Data Analyst,10,Master,17,Technology,Medium,USA,Hybrid,5,159429
Cybersecurity Analyst,1,PhD,6,Government,Startup,Sweden,Yes,2,115662
Business Analyst,13,PhD,5,Telecom,Large,Netherlands,No,0,137511
Business Analyst,12,Master,16,Media,Medium,Sweden,Hybrid,0,126348
Business Analyst,11,Diploma,5,Manufacturing,Startup,India,Hybrid,4,71503
Frontend Developer,11,Diploma,16,Healthcare,Startup,Netherlands,Hybrid,0,107391
Software Engineer,1,Diploma,18,Finance,Enterprise,Australia,No,5,136073
Data Analyst,10,High School,4,Government,Small,Australia,No,3,84847
Business Analyst,8,Diploma,19,Consulting,Large,Australia,Yes,1,131215
Cybersecurity Analyst,6,PhD,18,Telecom,Medium,India,Yes,2,109286
Data Analyst,12,PhD,3,Manufacturing,Enterprise,USA,No,2,187741
Business Analyst,8,PhD,2,Technology,Large,USA,Yes,5,182596
DevOps Engineer,19,Master,12,Media,Startup,Singapore,No,4,153746
AI Engineer,17,Diploma,10,Technology,Medium,Sweden,No,0,160432
DevOps Engineer,13,PhD,3,Education,Small,Canada,Hybrid,1,171948
Cloud Engineer,20,High School,9,Telecom,Medium,Remote,Yes,2,156249
Data Scientist,12,Diploma,11,Media,Enterprise,Netherlands,Hybrid,3,157901
AI Engineer,17,PhD,5,Education,Small,Germany,Yes,4,216090
Data Analyst,15,Bachelor,14,Education,Small,Canada,No,4,146201
Frontend Developer,1,PhD,4,Healthcare,Large,Remote,No,0,116898
Product Manager,18,Master,11,Manufacturing,Enterprise,Singapore,No,2,200472
Cybersecurity Analyst,2,PhD,5,Media,Enterprise,Netherlands,Yes,4,169843
Cloud Engineer,17,Master,14,Telecom,Large,Germany,Hybrid,0,200143
Cloud Engineer,4,Bachelor,11,Healthcare,Startup,UK,Hybrid,0,120324
Business Analyst,14,Bachelor,3,Media,Enterprise,Sweden,Hybrid,3,128620
AI Engineer,3,Bachelor,2,Consulting,Small,UK,Yes,3,150943
Cloud Engineer,6,High School,11,Education,Large,Australia,Yes,2,133032
Data Analyst,17,Master,17,Education,Large,Canada,Yes,5,201814
DevOps Engineer,9,Master,12,Media,Small,USA,No,4,168988
Cloud Engineer,0,Master,16,Manufacturing,Large,Netherlands,Yes,4,147667
DevOps Engineer,12,PhD,9,Healthcare,Small,India,No,2,112251
Software Engineer,4,PhD,6,Telecom,Large,UK,Yes,0,170752
Frontend Developer,20,PhD,2,Manufacturing,Medium,India,No,2,104602
Data Scientist,5,Diploma,10,Manufacturing,Enterprise,USA,Yes,1,191097
Machine Learning Engineer,5,Diploma,14,Retail,Medium,Sweden,Yes,3,135847
Software Engineer,18,High School,18,Healthcare,Large,Australia,Yes,4,167515
Frontend Developer,11,Master,5,Media,Medium,Singapore,Hybrid,3,130652
Data Analyst,16,PhD,18,Healthcare,Small,Remote,Yes,4,155726
DevOps Engineer,16,High School,10,Technology,Large,India,No,4,106022
Data Analyst,18,Master,4,Consulting,Enterprise,Remote,Hybrid,4,159453
Data Analyst,14,PhD,17,Manufacturing,Small,Sweden,No,3,142175
Cloud Engineer,10,PhD,17,Manufacturing,Medium,Canada,No,0,192888
Cloud Engineer,14,Diploma,4,Technology,Small,Germany,Hybrid,5,145970
Data Scientist,19,High School,1,Government,Medium,Germany,Hybrid,1,140854
AI Engineer,12,PhD,15,Manufacturing,Small,USA,No,1,232380
Frontend Developer,11,Bachelor,6,Consulting,Small,Singapore,No,5,115548
Software Engineer,6,Bachelor,2,Telecom,Medium,Singapore,Hybrid,3,107743
Data Analyst,15,Master,7,Technology,Enterprise,Singapore,Yes,2,156995
Business Analyst,0,Master,13,Healthcare,Large,Remote,Hybrid,3,109621
DevOps Engineer,14,Diploma,7,Retail,Medium,India,Yes,0,97026
Cloud Engineer,14,PhD,2,Manufacturing,Small,Remote,Yes,3,163728
Data Scientist,3,Bachelor,1,Technology,Small,Netherlands,Yes,0,100614
DevOps Engineer,5,High School,5,Finance,Small,Australia,Hybrid,4,110222
Machine Learning Engineer,20,Bachelor,17,Education,Large,Sweden,Hybrid,0,197573
AI Engineer,20,PhD,8,Finance,Medium,Remote,Yes,2,202808
Software Engineer,12,Bachelor,19,Healthcare,Medium,UK,Yes,1,157347
Backend Developer,9,Master,10,Retail,Large,Sweden,Hybrid,0,141083
Data Analyst,12,Master,11,Government,Startup,Germany,No,0,116826
Frontend Developer,4,High School,18,Retail,Medium,Netherlands,Hybrid,3,102790
Backend Developer,13,High School,13,Finance,Large,India,Yes,4,95993
Machine Learning Engineer,14,High School,5,Technology,Large,Remote,Hybrid,4,156145
Data Scientist,17,PhD,7,Government,Enterprise,Singapore,No,1,194655
Software Engineer,19,High School,3,Consulting,Startup,USA,Yes,3,151736
Machine Learning Engineer,2,Master,3,Education,Medium,USA,Yes,1,175826
Backend Developer,19,PhD,2,Retail,Medium,Netherlands,Hybrid,4,164481
Software Engineer,10,Diploma,1,Retail,Medium,USA,Yes,5,168255
Frontend Developer,16,Diploma,4,Healthcare,Enterprise,Netherlands,Hybrid,5,154995
Product Manager,16,PhD,14,Technology,Enterprise,Germany,No,5,234603
Cloud Engineer,13,Master,11,Telecom,Startup,Germany,Hybrid,1,149614
Cloud Engineer,17,Bachelor,19,Telecom,Medium,UK,No,3,184258
DevOps Engineer,13,Bachelor,10,Government,Enterprise,Netherlands,Yes,1,172593
Data Scientist,17,Diploma,5,Education,Small,Sweden,Hybrid,5,136331
AI Engineer,4,High School,18,Technology,Large,USA,Yes,5,211431
Data Scientist,5,PhD,16,Consulting,Small,Canada,Yes,2,165289
Data Analyst,10,Diploma,19,Healthcare,Startup,Canada,Hybrid,4,123385
Frontend Developer,1,Diploma,12,Healthcare,Large,Australia,Hybrid,4,105116
Cybersecurity Analyst,13,Bachelor,6,Consulting,Enterprise,Germany,Yes,3,189099
Cybersecurity Analyst,4,Diploma,12,Telecom,Small,USA,Yes,0,144984
Frontend Developer,20,Diploma,10,Government,Small,Remote,Yes,0,132637
Frontend Developer,8,Diploma,16,Government,Startup,Netherlands,Hybrid,4,104222
DevOps Engineer,4,Master,12,Telecom,Large,Remote,Hybrid,5,147397
Data Analyst,7,Diploma,17,Technology,Large,Canada,No,3,130955
Cybersecurity Analyst,14,Diploma,10,Government,Small,Canada,Hybrid,0,141840
Data Scientist,19,Bachelor,4,Manufacturing,Startup,Sweden,Hybrid,5,138656
Machine Learning Engineer,10,Bachelor,4,Media,Small,Remote,Yes,2,136606
Data Scientist,5,PhD,13,Finance,Enterprise,Singapore,No,0,161809
Cloud Engineer,0,Bachelor,14,Healthcare,Enterprise,India,Hybrid,5,102071
Data Scientist,13,PhD,1,Government,Enterprise,Sweden,No,0,173194
Machine Learning Engineer,8,Master,9,Finance,Medium,USA,Yes,2,205898
Machine Learning Engineer,17,Diploma,5,Education,Medium,India,Yes,5,117284
Data Scientist,20,Bachelor,11,Technology,Enterprise,UK,Hybrid,0,214406
Machine Learning Engineer,7,Master,14,Manufacturing,Medium,India,Yes,0,108513
Frontend Developer,2,Diploma,16,Education,Enterprise,Netherlands,Yes,4,121794
Backend Developer,0,PhD,15,Education,Large,USA,Hybrid,0,169387
Frontend Developer,9,PhD,3,Manufacturing,Enterprise,Singapore,Yes,1,167304
Cloud Engineer,12,Master,16,Retail,Medium,Canada,Yes,1,185094
DevOps Engineer,2,Bachelor,11,Finance,Medium,India,Yes,1,81924
Business Analyst,10,PhD,2,Technology,Large,India,No,5,101684
AI Engineer,11,Diploma,5,Government,Large,Remote,Hybrid,5,165563
Data Scientist,1,PhD,15,Healthcare,Startup,Sweden,Hybrid,5,122880
Data Scientist,12,PhD,17,Media,Enterprise,India,No,0,132185
Backend Developer,5,Diploma,16,Manufacturing,Enterprise,Singapore,Hybrid,5,134336
AI Engineer,6,PhD,12,Government,Medium,Singapore,Hybrid,4,170216
Business Analyst,12,High School,16,Finance,Startup,Singapore,Hybrid,4,94412
Data Scientist,18,Bachelor,17,Education,Medium,India,Yes,4,113670
AI Engineer,2,PhD,12,Finance,Small,Canada,No,1,175645
Cloud Engineer,16,PhD,19,Media,Startup,Canada,Yes,4,194859
AI Engineer,2,High School,12,Education,Enterprise,Netherlands,No,3,156081
Data Analyst,1,Master,11,Manufacturing,Small,Remote,No,2,91833
Software Engineer,12,Diploma,13,Technology,Enterprise,Canada,No,5,185314
Machine Learning Engineer,11,Diploma,17,Technology,Medium,Sweden,Yes,5,155667
Software Engineer,6,Master,7,Healthcare,Enterprise,UK,Yes,4,177003
Business Analyst,9,PhD,17,Retail,Large,Netherlands,Yes,2,145767
Software Engineer,2,PhD,11,Retail,Enterprise,Singapore,Yes,1,157489
Data Analyst,17,Master,14,Manufacturing,Startup,USA,Yes,1,162211
Business Analyst,8,PhD,5,Technology,Small,Singapore,No,2,113049
Data Scientist,13,PhD,3,Technology,Startup,Australia,No,2,138044
Cybersecurity Analyst,20,Master,7,Media,Startup,India,Hybrid,2,111041
Cloud Engineer,2,Bachelor,6,Media,Small,Remote,Yes,5,118871
Business Analyst,7,High School,13,Consulting,Large,Sweden,Yes,5,120100
Product Manager,6,PhD,5,Healthcare,Startup,Remote,Yes,5,142411
DevOps Engineer,10,Master,14,Finance,Medium,Sweden,Hybrid,2,147025
Data Scientist,18,Bachelor,11,Manufacturing,Large,Netherlands,Yes,5,180358
Software Engineer,6,High School,9,Media,Startup,UK,Yes,3,120775
